Date,Total Sales,Brand,Customer_Age_Group,City,Payment Method,Mobile Model,Day,Month,Year,Day Name
2022-10-12,27106.8,Xiaomi,50-54,Mumbai,Cash,Mi 11,12,10,2022,Wednesday
2022-10-13,81619.1,Apple,50-54,Kolkata,Debit Card,iPhone SE,13,10,2022,Thursday
2022-10-13,189711.63,Samsung,55-59,Mumbai,Debit Card,Galaxy S21,13,10,2022,Thursday
2022-10-13,91396.98,Vivo,55-59,Mumbai,Cash,Vivo S1,13,10,2022,Thursday
2022-10-14,340899.04,OnePlus,40-44,Patna,Credit Card,OnePlus 9,14,10,2022,Friday
2022-10-14,158102.76,Xiaomi,35-39,Mumbai,Credit Card,Redmi 9,14,10,2022,Friday
2022-10-14,135933.84,Samsung,55-59,Delhi,Debit Card,Galaxy A51,14,10,2022,Friday
2022-10-14,201405.36,Apple,50-54,Ludhiana,Credit Card,iPhone SE,14,10,2022,Friday
2022-10-15,418044.32,Samsung,40-44,Ranchi,UPI,Galaxy S21,15,10,2022,Saturday
2022-10-15,261104.03999999998,Apple,40-44,Vadodara,UPI,iPhone 12,15,10,2022,Saturday
2022-10-15,513736.56,Vivo,50-54,Delhi,Debit Card,Vivo V20,15,10,2022,Saturday
2022-10-15,16659.69,OnePlus,40-44,Indore,Credit Card,OnePlus 8T,15,10,2022,Saturday
2022-10-16,123763.74,Vivo,15-19,Hyderabad,Debit Card,Vivo V20,16,10,2022,Sunday
2022-10-16,35719.89,Xiaomi,35-39,Kanpur,UPI,Mi 11,16,10,2022,Sunday
2022-10-16,17602.76,Samsung,25-29,Mumbai,UPI,Galaxy S21,16,10,2022,Sunday
2022-10-16,351822.16,Apple,45-49,Rajkot,UPI,iPhone 11,16,10,2022,Sunday
2022-10-17,237328.21,Apple,40-44,Mumbai,Cash,iPhone SE,17,10,2022,Monday
2022-10-17,81227.25,Samsung,35-39,Bhopal,UPI,Galaxy A51,17,10,2022,Monday
2022-10-17,121196.34,Samsung,15-19,Coimbatore,Credit Card,Galaxy S21,17,10,2022,Monday
2022-10-17,271082.61,Xiaomi,30-34,Mumbai,Cash,Mi 11,17,10,2022,Monday
2022-10-18,325342.92,Vivo,45-49,Kanpur,UPI,Vivo S1,18,10,2022,Tuesday
2022-10-18,133641.33000000002,Apple,30-34,Bangalore,Credit Card,iPhone SE,18,10,2022,Tuesday
2022-10-18,118904.63999999998,Xiaomi,30-34,Mumbai,UPI,Mi 11,18,10,2022,Tuesday
2022-10-19,69980.76,Vivo,15-19,Hyderabad,Credit Card,Vivo V20,19,10,2022,Wednesday
2022-10-19,34801.83,Xiaomi,50-54,Delhi,Credit Card,Redmi 9,19,10,2022,Wednesday
2022-10-19,96709.86000000002,Apple,50-54,Kanpur,UPI,iPhone 12,19,10,2022,Wednesday
2022-10-19,125577.26,Samsung,50-54,Madurai,UPI,Galaxy S21,19,10,2022,Wednesday
2022-10-20,12705.33,Samsung,40-44,Kolkata,Cash,Galaxy Note 20,20,10,2022,Thursday
2022-10-20,107746.54,Vivo,30-34,Hyderabad,UPI,Vivo Y51,20,10,2022,Thursday
2022-10-20,436233.77,OnePlus,25-29,Mumbai,Credit Card,OnePlus Nord,20,10,2022,Thursday
2022-10-20,15883.47,Vivo,25-29,Delhi,Debit Card,Vivo Y51,20,10,2022,Thursday
2022-10-21,217068.53999999998,OnePlus,45-49,Delhi,Cash,OnePlus Nord,21,10,2022,Friday
2022-10-21,474167.25999999995,Xiaomi,30-34,Mumbai,Credit Card,Redmi 9,21,10,2022,Friday
2022-10-21,540434.88,Xiaomi,45-49,Delhi,Credit Card,Redmi 9,21,10,2022,Friday
2022-10-22,315057.92,Apple,55-59,Mumbai,Debit Card,iPhone 12,22,10,2022,Saturday
2022-10-22,334525.62,OnePlus,55-59,Chennai,UPI,OnePlus 9,22,10,2022,Saturday
2022-10-22,180007.98,Apple,25-29,Mumbai,Credit Card,iPhone 11,22,10,2022,Saturday
2022-10-22,247052.96,Samsung,20-24,Kanpur,Debit Card,Galaxy Note 20,22,10,2022,Saturday
2022-10-23,444704.26,OnePlus,15-19,Delhi,Debit Card,OnePlus Nord,23,10,2022,Sunday
2022-10-23,114685.20000000001,Vivo,30-34,Mumbai,UPI,Vivo S1,23,10,2022,Sunday
2022-10-23,375015.96,Samsung,35-39,Lucknow,Debit Card,Galaxy S21,23,10,2022,Sunday
2022-10-24,139964.92,Samsung,45-49,Mumbai,Debit Card,Galaxy S21,24,10,2022,Monday
2022-10-24,181794.54,Vivo,55-59,Jodhpur,Debit Card,Vivo S1,24,10,2022,Monday
2022-10-24,63412.4,Samsung,30-34,Delhi,Debit Card,Galaxy A51,24,10,2022,Monday
2022-10-24,10620.74,OnePlus,45-49,Mumbai,Debit Card,OnePlus 8T,24,10,2022,Monday
2022-10-25,190281.76,Apple,45-49,Coimbatore,Debit Card,iPhone SE,25,10,2022,Tuesday
2022-10-25,261174.05,Samsung,20-24,Delhi,Credit Card,Galaxy A51,25,10,2022,Tuesday
2022-10-25,294288.96,OnePlus,25-29,Patna,Cash,OnePlus Nord,25,10,2022,Tuesday
2022-10-25,340358.7,Xiaomi,35-39,Delhi,UPI,Redmi Note 10,25,10,2022,Tuesday
2022-10-26,61778.26,OnePlus,45-49,Delhi,Cash,OnePlus 9,26,10,2022,Wednesday
2022-10-26,110789.70000000001,Apple,45-49,Delhi,UPI,iPhone 11,26,10,2022,Wednesday
2022-10-26,13771.45,OnePlus,50-54,Lucknow,Cash,OnePlus 8T,26,10,2022,Wednesday
2022-10-26,192817.65,Vivo,25-29,Delhi,UPI,Vivo Y51,26,10,2022,Wednesday
2022-10-27,256773.2,Apple,50-54,Jodhpur,Debit Card,iPhone SE,27,10,2022,Thursday
2022-10-27,278775.54,Xiaomi,45-49,Bhopal,Cash,Redmi 9,27,10,2022,Thursday
2022-10-27,338305.76,Vivo,30-34,Lucknow,Cash,Vivo V20,27,10,2022,Thursday
2022-10-28,38129.14,OnePlus,45-49,Mumbai,UPI,OnePlus Nord,28,10,2022,Friday
2022-10-28,110502.84,Apple,35-39,Delhi,UPI,iPhone SE,28,10,2022,Friday
2022-10-28,26640.81,Xiaomi,15-19,Mumbai,Credit Card,Redmi Note 10,28,10,2022,Friday
2022-10-29,360125.01,Vivo,50-54,Hyderabad,Debit Card,Vivo Y51,29,10,2022,Saturday
2022-10-29,137453.33,Xiaomi,45-49,Jodhpur,Debit Card,Redmi 9,29,10,2022,Saturday
2022-10-29,213087.91,OnePlus,50-54,Mumbai,Credit Card,OnePlus 9,29,10,2022,Saturday
2022-10-29,147193.8,Xiaomi,45-49,Kanpur,UPI,Redmi Note 10,29,10,2022,Saturday
2022-10-30,316595.79000000004,Samsung,50-54,Mumbai,Debit Card,Galaxy Note 20,30,10,2022,Sunday
2022-10-30,28001.88,Vivo,40-44,Patna,UPI,Vivo V20,30,10,2022,Sunday
2022-10-30,239120.48,Xiaomi,55-59,Delhi,Debit Card,Mi 11,30,10,2022,Sunday
2022-10-31,306198.89999999997,OnePlus,30-34,Kanpur,Cash,OnePlus 8T,31,10,2022,Monday
2022-10-31,150748.8,OnePlus,15-19,Hyderabad,Cash,OnePlus 8T,31,10,2022,Monday
2022-10-31,104371.26,Xiaomi,55-59,Mumbai,Debit Card,Mi 11,31,10,2022,Monday
2022-11-01,54978.1,OnePlus,40-44,Mumbai,Debit Card,OnePlus 8T,1,11,2022,Tuesday
2022-11-01,38222.29,Apple,40-44,Mumbai,Debit Card,iPhone 12,1,11,2022,Tuesday
2022-11-01,336873.8,Apple,40-44,Mumbai,Credit Card,iPhone SE,1,11,2022,Tuesday
2022-11-02,336013.86,Apple,45-49,Kolkata,Debit Card,iPhone 11,2,11,2022,Wednesday
2022-11-02,409040.46,Samsung,35-39,Lucknow,Credit Card,Galaxy Note 20,2,11,2022,Wednesday
2022-11-02,492977.34,Xiaomi,40-44,Indore,Credit Card,Redmi 9,2,11,2022,Wednesday
2022-11-03,82144.04,Samsung,20-24,Mumbai,Cash,Galaxy A51,3,11,2022,Thursday
2022-11-03,13872.15,OnePlus,25-29,Rajkot,Debit Card,OnePlus 8T,3,11,2022,Thursday
2022-11-03,267958.14,Samsung,50-54,Vadodara,Cash,Galaxy A51,3,11,2022,Thursday
2022-11-04,157344.0,OnePlus,30-34,Jodhpur,Cash,OnePlus 8T,4,11,2022,Friday
2022-11-04,159164.82,OnePlus,30-34,Jodhpur,Credit Card,OnePlus 9,4,11,2022,Friday
2022-11-04,175297.98,Vivo,45-49,Delhi,UPI,Vivo S1,4,11,2022,Friday
2022-11-05,64039.2,Apple,20-24,Chennai,Credit Card,iPhone SE,5,11,2022,Saturday
2022-11-05,174120.36000000002,OnePlus,35-39,Ludhiana,Cash,OnePlus 9,5,11,2022,Saturday
2022-11-05,60999.26,Vivo,20-24,Delhi,Credit Card,Vivo S1,5,11,2022,Saturday
2022-11-05,425440.68,Apple,20-24,Hyderabad,Credit Card,iPhone 12,5,11,2022,Saturday
2022-11-06,219674.0,OnePlus,55-59,Delhi,Credit Card,OnePlus 8T,6,11,2022,Sunday
2022-11-06,419649.44,OnePlus,35-39,Coimbatore,Debit Card,OnePlus Nord,6,11,2022,Sunday
2022-11-06,61046.71,Samsung,20-24,Mumbai,Credit Card,Galaxy A51,6,11,2022,Sunday
2022-11-06,141743.32,Samsung,50-54,Ranchi,Cash,Galaxy S21,6,11,2022,Sunday
2022-11-07,97918.73,Apple,40-44,Gorakhpur,Credit Card,iPhone 11,7,11,2022,Monday
2022-11-07,90855.72,OnePlus,25-29,Jodhpur,Debit Card,OnePlus 8T,7,11,2022,Monday
2022-11-07,206987.75,Xiaomi,25-29,Mumbai,Cash,Redmi Note 10,7,11,2022,Monday
2022-11-08,61289.06,Samsung,35-39,Lucknow,Credit Card,Galaxy A51,8,11,2022,Tuesday
2022-11-08,488795.37,Apple,55-59,Madurai,Cash,iPhone SE,8,11,2022,Tuesday
2022-11-08,56344.66,OnePlus,50-54,Bangalore,Debit Card,OnePlus 9,8,11,2022,Tuesday
2022-11-08,389735.70999999996,OnePlus,35-39,Indore,UPI,OnePlus 9,8,11,2022,Tuesday
2022-11-09,403887.42000000004,Xiaomi,50-54,Kanpur,Debit Card,Redmi Note 10,9,11,2022,Wednesday
2022-11-09,442844.22,Apple,55-59,Delhi,Debit Card,iPhone SE,9,11,2022,Wednesday
2022-11-09,87273.75,OnePlus,50-54,Chennai,Cash,OnePlus 9,9,11,2022,Wednesday
2022-11-09,59877.69,Samsung,50-54,Delhi,Cash,Galaxy Note 20,9,11,2022,Wednesday
2022-11-10,383274.78,Xiaomi,50-54,Delhi,UPI,Redmi Note 10,10,11,2022,Thursday
2022-11-10,65392.86,Apple,40-44,Delhi,UPI,iPhone 11,10,11,2022,Thursday
2022-11-10,38390.36,Xiaomi,35-39,Mumbai,UPI,Mi 11,10,11,2022,Thursday
2022-11-10,430414.74,Samsung,20-24,Delhi,Debit Card,Galaxy S21,10,11,2022,Thursday
2022-11-11,580251.24,Apple,45-49,Delhi,Debit Card,iPhone 11,11,11,2022,Friday
2022-11-11,246016.88999999998,Xiaomi,25-29,Patna,UPI,Redmi 9,11,11,2022,Friday
2022-11-11,398993.07,Vivo,55-59,Madurai,UPI,Vivo V20,11,11,2022,Friday
2022-11-11,78301.17,Samsung,30-34,Delhi,UPI,Galaxy A51,11,11,2022,Friday
2022-11-12,103756.62,Samsung,45-49,Rajkot,Credit Card,Galaxy A51,12,11,2022,Saturday
2022-11-12,70663.39,Samsung,20-24,Ludhiana,Credit Card,Galaxy Note 20,12,11,2022,Saturday
2022-11-12,560613.87,Vivo,25-29,Chennai,UPI,Vivo S1,12,11,2022,Saturday
2022-11-13,11822.77,Vivo,30-34,Patna,Debit Card,Vivo S1,13,11,2022,Sunday
2022-11-13,211060.92,OnePlus,35-39,Indore,Cash,OnePlus 9,13,11,2022,Sunday
2022-11-13,76652.94,Xiaomi,55-59,Ranchi,Debit Card,Redmi Note 10,13,11,2022,Sunday
2022-11-13,181823.18000000002,OnePlus,30-34,Rajkot,Cash,OnePlus Nord,13,11,2022,Sunday
2022-11-14,278824.98,Xiaomi,30-34,Delhi,UPI,Mi 11,14,11,2022,Monday
2022-11-14,70392.64,Vivo,15-19,Kolkata,Credit Card,Vivo Y51,14,11,2022,Monday
2022-11-14,86040.68,Vivo,55-59,Indore,Credit Card,Vivo V20,14,11,2022,Monday
2022-11-14,150144.45,OnePlus,15-19,Delhi,Cash,OnePlus 9,14,11,2022,Monday
2022-11-15,53662.38,Apple,25-29,Kanpur,UPI,iPhone 12,15,11,2022,Tuesday
2022-11-15,50155.43,OnePlus,55-59,Rajkot,Credit Card,OnePlus 8T,15,11,2022,Tuesday
2022-11-15,42926.64,Xiaomi,35-39,Mumbai,UPI,Redmi Note 10,15,11,2022,Tuesday
2022-11-16,164516.84999999998,OnePlus,50-54,Delhi,UPI,OnePlus Nord,16,11,2022,Wednesday
2022-11-16,105462.0,Samsung,20-24,Delhi,Cash,Galaxy Note 20,16,11,2022,Wednesday
2022-11-16,383180.22000000003,Xiaomi,45-49,Delhi,UPI,Redmi 9,16,11,2022,Wednesday
2022-11-17,25603.76,Xiaomi,45-49,Bangalore,UPI,Redmi Note 10,17,11,2022,Thursday
2022-11-17,90522.82,Apple,25-29,Delhi,Cash,iPhone 11,17,11,2022,Thursday
2022-11-17,51359.4,Vivo,20-24,Gorakhpur,Credit Card,Vivo V20,17,11,2022,Thursday
2022-11-17,276389.92,Xiaomi,55-59,Jodhpur,Debit Card,Mi 11,17,11,2022,Thursday
2022-11-18,57167.38,Vivo,30-34,Jodhpur,UPI,Vivo V20,18,11,2022,Friday
2022-11-18,171623.47999999998,OnePlus,55-59,Mumbai,Cash,OnePlus 8T,18,11,2022,Friday
2022-11-18,240371.27999999997,Samsung,25-29,Mumbai,Credit Card,Galaxy Note 20,18,11,2022,Friday
2022-11-18,446518.59,Apple,25-29,Jodhpur,UPI,iPhone 11,18,11,2022,Friday
2022-11-19,289038.77999999997,Vivo,35-39,Mumbai,Debit Card,Vivo S1,19,11,2022,Saturday
2022-11-19,53841.05,Xiaomi,30-34,Patna,Credit Card,Redmi Note 10,19,11,2022,Saturday
2022-11-19,585725.6699999999,Vivo,30-34,Coimbatore,Cash,Vivo V20,19,11,2022,Saturday
2022-11-19,323561.75,Xiaomi,40-44,Delhi,UPI,Mi 11,19,11,2022,Saturday
2022-11-20,271683.75,Vivo,45-49,Delhi,Cash,Vivo S1,20,11,2022,Sunday
2022-11-20,131216.82,Xiaomi,40-44,Delhi,Debit Card,Mi 11,20,11,2022,Sunday
2022-11-20,545421.6,OnePlus,40-44,Delhi,Debit Card,OnePlus 9,20,11,2022,Sunday
2022-11-20,177812.48,Xiaomi,30-34,Chennai,Cash,Redmi Note 10,20,11,2022,Sunday
2022-11-21,436591.44,Xiaomi,50-54,Mumbai,UPI,Mi 11,21,11,2022,Monday
2022-11-21,409089.44,Samsung,50-54,Bangalore,Cash,Galaxy Note 20,21,11,2022,Monday
2022-11-21,55533.33,Xiaomi,30-34,Delhi,Credit Card,Mi 11,21,11,2022,Monday
2022-11-21,41961.14,Samsung,50-54,Kolkata,Cash,Galaxy S21,21,11,2022,Monday
2022-11-22,386588.56,Apple,20-24,Hyderabad,Debit Card,iPhone 11,22,11,2022,Tuesday
2022-11-22,335996.0,Samsung,40-44,Delhi,UPI,Galaxy Note 20,22,11,2022,Tuesday
2022-11-22,144587.88,OnePlus,25-29,Mumbai,UPI,OnePlus 9,22,11,2022,Tuesday
2022-11-22,57061.68,Samsung,35-39,Vadodara,Debit Card,Galaxy Note 20,22,11,2022,Tuesday
2022-11-23,420132.77999999997,Apple,55-59,Indore,Debit Card,iPhone SE,23,11,2022,Wednesday
2022-11-23,542746.0,OnePlus,45-49,Mumbai,Credit Card,OnePlus 9,23,11,2022,Wednesday
2022-11-23,141610.22999999998,Vivo,20-24,Chennai,Debit Card,Vivo Y51,23,11,2022,Wednesday
2022-11-24,45411.8,Vivo,40-44,Delhi,Debit Card,Vivo Y51,24,11,2022,Thursday
2022-11-24,13344.98,Samsung,45-49,Delhi,Debit Card,Galaxy S21,24,11,2022,Thursday
2022-11-24,13144.34,Samsung,45-49,Patna,UPI,Galaxy S21,24,11,2022,Thursday
2022-11-24,322344.75,Apple,40-44,Bhopal,Debit Card,iPhone SE,24,11,2022,Thursday
2022-11-25,106550.94,Apple,55-59,Delhi,Cash,iPhone 11,25,11,2022,Friday
2022-11-25,405011.04,Xiaomi,20-24,Delhi,Cash,Mi 11,25,11,2022,Friday
2022-11-25,206771.85,Apple,15-19,Delhi,UPI,iPhone 11,25,11,2022,Friday
2022-11-25,284585.80000000005,Xiaomi,40-44,Patna,Credit Card,Redmi Note 10,25,11,2022,Friday
2022-11-26,38677.76,OnePlus,35-39,Vadodara,Credit Card,OnePlus 9,26,11,2022,Saturday
2022-11-26,234615.29,Samsung,55-59,Mumbai,UPI,Galaxy S21,26,11,2022,Saturday
2022-11-26,315202.08,OnePlus,15-19,Delhi,Cash,OnePlus 8T,26,11,2022,Saturday
2022-11-27,16624.57,Apple,35-39,Lucknow,UPI,iPhone 11,27,11,2022,Sunday
2022-11-27,70341.64,OnePlus,15-19,Madurai,Debit Card,OnePlus 9,27,11,2022,Sunday
2022-11-27,115960.44,OnePlus,40-44,Coimbatore,UPI,OnePlus Nord,27,11,2022,Sunday
2022-11-28,60674.65,OnePlus,50-54,Madurai,Credit Card,OnePlus 8T,28,11,2022,Monday
2022-11-28,36408.24,Apple,55-59,Patna,Cash,iPhone SE,28,11,2022,Monday
2022-11-28,55842.21,OnePlus,20-24,Patna,Credit Card,OnePlus 9,28,11,2022,Monday
2022-11-29,99740.43000000001,Xiaomi,55-59,Gorakhpur,Credit Card,Mi 11,29,11,2022,Tuesday
2022-11-29,66055.2,Apple,20-24,Patna,Cash,iPhone SE,29,11,2022,Tuesday
2022-11-29,60741.92,OnePlus,30-34,Gorakhpur,Debit Card,OnePlus 8T,29,11,2022,Tuesday
2022-11-30,115908.58,Apple,35-39,Ludhiana,Cash,iPhone SE,30,11,2022,Wednesday
2022-11-30,255667.96,Vivo,45-49,Jodhpur,Cash,Vivo Y51,30,11,2022,Wednesday
2022-11-30,531745.12,Xiaomi,35-39,Delhi,UPI,Redmi 9,30,11,2022,Wednesday
2022-11-30,496388.96,OnePlus,25-29,Bangalore,Cash,OnePlus Nord,30,11,2022,Wednesday
2022-12-01,245277.0,Vivo,50-54,Delhi,UPI,Vivo V20,1,12,2022,Thursday
2022-12-01,149926.15,Vivo,30-34,Mumbai,Credit Card,Vivo V20,1,12,2022,Thursday
2022-12-01,249149.18,Apple,25-29,Coimbatore,Cash,iPhone SE,1,12,2022,Thursday
2022-12-01,55073.399999999994,Vivo,55-59,Delhi,Debit Card,Vivo Y51,1,12,2022,Thursday
2022-12-02,45345.4,Xiaomi,45-49,Vadodara,UPI,Redmi 9,2,12,2022,Friday
2022-12-02,559325.7000000001,Xiaomi,45-49,Ranchi,UPI,Mi 11,2,12,2022,Friday
2022-12-02,43247.72,Samsung,50-54,Delhi,Debit Card,Galaxy Note 20,2,12,2022,Friday
2022-12-02,93046.76,Xiaomi,45-49,Rajkot,UPI,Mi 11,2,12,2022,Friday
2022-12-03,328096.55,Vivo,45-49,Delhi,UPI,Vivo Y51,3,12,2022,Saturday
2022-12-03,149721.63,Xiaomi,20-24,Madurai,Debit Card,Redmi Note 10,3,12,2022,Saturday
2022-12-03,102902.42,Apple,30-34,Mumbai,Credit Card,iPhone SE,3,12,2022,Saturday
2022-12-03,57218.12,Samsung,40-44,Lucknow,Cash,Galaxy Note 20,3,12,2022,Saturday
2022-12-04,50942.729999999996,Vivo,30-34,Delhi,Cash,Vivo V20,4,12,2022,Sunday
2022-12-04,31609.73,Samsung,40-44,Patna,Cash,Galaxy Note 20,4,12,2022,Sunday
2022-12-04,68092.48,Vivo,55-59,Rajkot,Cash,Vivo Y51,4,12,2022,Sunday
2022-12-04,65375.8,Apple,15-19,Coimbatore,Cash,iPhone 12,4,12,2022,Sunday
2022-12-05,504356.16,Samsung,55-59,Kolkata,Cash,Galaxy S21,5,12,2022,Monday
2022-12-05,111375.93,OnePlus,55-59,Mumbai,UPI,OnePlus 8T,5,12,2022,Monday
2022-12-05,61431.58,Vivo,55-59,Delhi,Cash,Vivo S1,5,12,2022,Monday
2022-12-05,90326.25,OnePlus,50-54,Mumbai,UPI,OnePlus 9,5,12,2022,Monday
2022-12-06,56733.149999999994,Samsung,55-59,Bangalore,Debit Card,Galaxy A51,6,12,2022,Tuesday
2022-12-06,278704.48,OnePlus,40-44,Delhi,Credit Card,OnePlus 8T,6,12,2022,Tuesday
2022-12-06,156014.08,OnePlus,50-54,Vadodara,UPI,OnePlus 8T,6,12,2022,Tuesday
2022-12-07,103241.72,Samsung,30-34,Mumbai,Credit Card,Galaxy Note 20,7,12,2022,Wednesday
2022-12-07,156943.0,Apple,35-39,Ludhiana,Debit Card,iPhone 11,7,12,2022,Wednesday
2022-12-07,118599.42,OnePlus,30-34,Mumbai,Cash,OnePlus 8T,7,12,2022,Wednesday
2022-12-07,275436.28,OnePlus,50-54,Ludhiana,Credit Card,OnePlus 8T,7,12,2022,Wednesday
2022-12-08,230522.4,Apple,40-44,Kolkata,Credit Card,iPhone SE,8,12,2022,Thursday
2022-12-08,397452.96,OnePlus,50-54,Ludhiana,Debit Card,OnePlus 9,8,12,2022,Thursday
2022-12-08,98805.18,OnePlus,25-29,Kanpur,Debit Card,OnePlus 8T,8,12,2022,Thursday
2022-12-09,39254.9,OnePlus,15-19,Bangalore,Debit Card,OnePlus 9,9,12,2022,Friday
2022-12-09,51858.78,Xiaomi,30-34,Ranchi,UPI,Redmi 9,9,12,2022,Friday
2022-12-09,376143.48,Apple,45-49,Mumbai,UPI,iPhone 11,9,12,2022,Friday
2022-12-10,201003.24,OnePlus,20-24,Delhi,Credit Card,OnePlus 8T,10,12,2022,Saturday
2022-12-10,378518.96,Apple,35-39,Mumbai,Debit Card,iPhone 12,10,12,2022,Saturday
2022-12-10,476828.24000000005,Vivo,30-34,Mumbai,Credit Card,Vivo V20,10,12,2022,Saturday
2022-12-10,94166.81999999999,Vivo,30-34,Vadodara,Cash,Vivo V20,10,12,2022,Saturday
2022-12-11,133603.84,OnePlus,45-49,Bhopal,Debit Card,OnePlus 8T,11,12,2022,Sunday
2022-12-11,240774.44999999998,Apple,20-24,Mumbai,UPI,iPhone 12,11,12,2022,Sunday
2022-12-11,401562.36,Apple,25-29,Lucknow,Debit Card,iPhone 12,11,12,2022,Sunday
2022-12-12,133913.36,Apple,20-24,Delhi,Credit Card,iPhone SE,12,12,2022,Monday
2022-12-12,20598.58,Xiaomi,30-34,Delhi,UPI,Mi 11,12,12,2022,Monday
2022-12-12,244095.12,Vivo,45-49,Delhi,Cash,Vivo Y51,12,12,2022,Monday
2022-12-12,269408.8,Apple,40-44,Gorakhpur,Cash,iPhone 11,12,12,2022,Monday
2022-12-13,162139.53,Apple,50-54,Vadodara,Credit Card,iPhone 12,13,12,2022,Tuesday
2022-12-13,198806.4,Xiaomi,45-49,Kolkata,Debit Card,Redmi 9,13,12,2022,Tuesday
2022-12-13,236069.84,Xiaomi,25-29,Delhi,Cash,Redmi Note 10,13,12,2022,Tuesday
2022-12-14,35309.18,Apple,50-54,Indore,Credit Card,iPhone 11,14,12,2022,Wednesday
2022-12-14,61559.97,Samsung,55-59,Vadodara,UPI,Galaxy S21,14,12,2022,Wednesday
2022-12-14,45689.96,Apple,35-39,Coimbatore,UPI,iPhone 11,14,12,2022,Wednesday
2022-12-14,240957.92,Apple,35-39,Mumbai,Credit Card,iPhone 12,14,12,2022,Wednesday
2022-12-15,117902.64,Xiaomi,55-59,Mumbai,Debit Card,Redmi Note 10,15,12,2022,Thursday
2022-12-15,290769.35000000003,Xiaomi,35-39,Ludhiana,Debit Card,Mi 11,15,12,2022,Thursday
2022-12-15,242970.04,Apple,40-44,Kolkata,Debit Card,iPhone 12,15,12,2022,Thursday
2022-12-16,135448.56,Apple,55-59,Chennai,Debit Card,iPhone 11,16,12,2022,Friday
2022-12-16,136323.34,Apple,40-44,Rajkot,Credit Card,iPhone 12,16,12,2022,Friday
2022-12-16,608198.1300000001,Xiaomi,25-29,Delhi,Credit Card,Redmi Note 10,16,12,2022,Friday
2022-12-16,220137.26,Apple,50-54,Delhi,UPI,iPhone 12,16,12,2022,Friday
2022-12-17,97675.48,Apple,35-39,Ranchi,UPI,iPhone 11,17,12,2022,Saturday
2022-12-17,20023.34,OnePlus,40-44,Mumbai,Debit Card,OnePlus 9,17,12,2022,Saturday
2022-12-17,139139.7,Samsung,40-44,Chennai,Cash,Galaxy S21,17,12,2022,Saturday
2022-12-17,175123.12,Vivo,55-59,Mumbai,Cash,Vivo S1,17,12,2022,Saturday
2022-12-18,125589.24,Samsung,25-29,Patna,UPI,Galaxy A51,18,12,2022,Sunday
2022-12-18,81876.48,OnePlus,45-49,Mumbai,UPI,OnePlus 8T,18,12,2022,Sunday
2022-12-18,177936.5,Vivo,50-54,Jodhpur,Credit Card,Vivo Y51,18,12,2022,Sunday
2022-12-18,398793.36,Apple,25-29,Bhopal,UPI,iPhone 11,18,12,2022,Sunday
2022-12-19,70326.54,OnePlus,20-24,Bhopal,UPI,OnePlus 8T,19,12,2022,Monday
2022-12-19,271698.56,Apple,30-34,Mumbai,Debit Card,iPhone 12,19,12,2022,Monday
2022-12-19,153091.74,Xiaomi,20-24,Mumbai,Cash,Redmi Note 10,19,12,2022,Monday
2022-12-19,115045.36,OnePlus,40-44,Mumbai,Cash,OnePlus 8T,19,12,2022,Monday
2022-12-20,165386.94,Xiaomi,20-24,Kanpur,Credit Card,Mi 11,20,12,2022,Tuesday
2022-12-20,59004.72,OnePlus,20-24,Madurai,Cash,OnePlus Nord,20,12,2022,Tuesday
2022-12-20,235616.22000000003,OnePlus,35-39,Indore,Debit Card,OnePlus 8T,20,12,2022,Tuesday
2022-12-20,57749.78,Xiaomi,45-49,Kolkata,Debit Card,Redmi 9,20,12,2022,Tuesday
2022-12-21,88499.96,Vivo,50-54,Delhi,Credit Card,Vivo Y51,21,12,2022,Wednesday
2022-12-21,402951.18,Samsung,35-39,Chennai,UPI,Galaxy Note 20,21,12,2022,Wednesday
2022-12-21,183196.45,Apple,50-54,Mumbai,UPI,iPhone 12,21,12,2022,Wednesday
2022-12-22,61447.56,OnePlus,20-24,Delhi,Debit Card,OnePlus 8T,22,12,2022,Thursday
2022-12-22,175352.32,Apple,35-39,Delhi,Credit Card,iPhone SE,22,12,2022,Thursday
2022-12-22,187898.06,Xiaomi,55-59,Chennai,Debit Card,Redmi Note 10,22,12,2022,Thursday
2022-12-23,209876.94,Apple,40-44,Delhi,Cash,iPhone SE,23,12,2022,Friday
2022-12-23,156484.13999999998,Xiaomi,55-59,Lucknow,Cash,Mi 11,23,12,2022,Friday
2022-12-23,118912.44,Apple,35-39,Patna,Debit Card,iPhone 12,23,12,2022,Friday
2022-12-24,247798.45,Samsung,50-54,Mumbai,UPI,Galaxy A51,24,12,2022,Saturday
2022-12-24,138188.4,Samsung,30-34,Mumbai,Cash,Galaxy Note 20,24,12,2022,Saturday
2022-12-24,160637.81999999998,Samsung,45-49,Gorakhpur,Credit Card,Galaxy A51,24,12,2022,Saturday
2022-12-24,97591.15,Samsung,25-29,Rajkot,UPI,Galaxy Note 20,24,12,2022,Saturday
2022-12-25,86282.88,Samsung,40-44,Hyderabad,Cash,Galaxy A51,25,12,2022,Sunday
2022-12-25,81774.7,Samsung,35-39,Delhi,Debit Card,Galaxy Note 20,25,12,2022,Sunday
2022-12-25,77831.59999999999,Xiaomi,25-29,Delhi,UPI,Redmi 9,25,12,2022,Sunday
